,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,month,year,day
707,2015-12-10,11.66,10.69,16.0,31.9,9.0,0.0,9.0,2.1,2015,12,276,Thursday,2015-12,2015,2015-12-10
708,2015-12-11,5.84,6.165,3.0,22.7,9.0,0.0,16.0,1.0,2015,12,276,Friday,2015-12,2015,2015-12-11
709,2015-12-12,6.34,3.2,3.0,42.2,5.0,2.0,6.0,1.0,2015,12,276,Saturday,2015-12,2015,2015-12-12
710,2015-12-13,9.33,4.32,7.0,29.0,5.0,0.0,27.0,0.0,2015,12,276,Sunday,2015-12,2015,2015-12-13
711,2015-12-14,5.0,3.0,6.6,37.4,11.0,0.0,21.0,1.0,2015,12,276,Monday,2015-12,2015,2015-12-14
712,2015-12-15,4.99,2.0,5.0,42.0,3.0,1.0,2.0,1.0,2015,12,276,Tuesday,2015-12,2015,2015-12-15
713,2015-12-16,6.67,4.0,4.0,42.0,11.0,1.0,11.0,0.0,2015,12,276,Wednesday,2015-12,2015,2015-12-16
714,2015-12-17,9.0,3.01,3.0,25.0,7.0,0.0,0.0,2.0,2015,12,276,Thursday,2015-12,2015,2015-12-17
715,2015-12-18,4.33,8.901,4.3,27.2,12.0,4.0,2.0,1.0,2015,12,276,Friday,2015-12,2015,2015-12-18
716,2015-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,12,276,Saturday,2015-12,2015,2015-12-19
717,2015-12-20,3.0,3.474,2.2,43.0,3.0,0.0,16.0,1.0,2015,12,276,Sunday,2015-12,2015,2015-12-20
718,2015-12-21,5.0,6.34,2.0,53.6,14.0,0.0,6.0,0.4,2015,12,276,Monday,2015-12,2015,2015-12-21
719,2015-12-22,5.66,0.0,5.0,48.0,6.0,0.0,13.0,1.0,2015,12,276,Tuesday,2015-12,2015,2015-12-22
720,2015-12-23,3.33,4.01,2.3,28.8,3.0,0.0,0.0,0.0,2015,12,276,Wednesday,2015-12,2015,2015-12-23
721,2015-12-24,7.33,3.396,5.0,28.3,5.0,0.0,16.0,0.0,2015,12,276,Thursday,2015-12,2015,2015-12-24
722,2015-12-25,0.66,4.66,2.0,20.662,28.0,2.0,1.0,1.0,2015,12,276,Friday,2015-12,2015,2015-12-25
723,2015-12-26,4.67,1.66,5.0,87.2,15.0,3.0,0.0,4.3,2015,12,276,Saturday,2015-12,2015,2015-12-26
724,2015-12-27,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,2015,12,276,Sunday,2015-12,2015,2015-12-27
725,2015-12-28,4.0,5.099,9.2,61.5,18.0,3.0,26.0,1.0,2015,12,276,Monday,2015-12,2015,2015-12-28
726,2015-12-29,10.67,2.33,2.0,71.6,9.0,0.0,2.0,3.0,2015,12,276,Tuesday,2015-12,2015,2015-12-29
727,2015-12-30,6.66,7.089,2.0,56.4,12.0,0.0,4.0,2.0,2015,12,276,Wednesday,2015-12,2015,2015-12-30
728,2015-12-31,7.66,6.099,7.6,44.35,18.0,0.0,6.0,1.0,2015,12,276,Thursday,2015-12,2015,2015-12-31
729,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,276,Friday,2016-01,2016,2016-01-01
730,2016-01-02,0.34,1.02,1.0,51.2,0.0,1.0,5.0,5.0,2016,1,276,Saturday,2016-01,2016,2016-01-02
731,2016-01-03,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,2016,1,276,Sunday,2016-01,2016,2016-01-03
732,2016-01-04,7.33,5.99,6.0,46.6,6.0,0.0,12.0,1.0,2016,1,276,Monday,2016-01,2016,2016-01-04
733,2016-01-05,5.33,5.99,4.6,38.6,15.0,0.0,5.0,1.0,2016,1,276,Tuesday,2016-01,2016,2016-01-05
734,2016-01-06,6.66,3.0,6.0,61.9,2.0,0.0,12.0,2.0,2016,1,276,Wednesday,2016-01,2016,2016-01-06
735,2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,276,Thursday,2016-01,2016,2016-01-07
736,2016-01-08,8.0,3.463,7.7,39.2,8.0,3.0,2.0,2.0,2016,1,276,Friday,2016-01,2016,2016-01-08
737,2016-01-09,7.33,2.66,5.0,88.3,9.0,0.0,3.0,3.0,2016,1,276,Saturday,2016-01,2016,2016-01-09
738,2016-01-10,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,2016,1,276,Sunday,2016-01,2016,2016-01-10
739,2016-01-11,9.34,5.66,7.0,64.9,18.0,0.0,0.0,4.0,2016,1,276,Monday,2016-01,2016,2016-01-11
740,2016-01-12,12.0,3.132,12.0,61.35,8.0,0.0,0.0,0.0,2016,1,276,Tuesday,2016-01,2016,2016-01-12
741,2016-01-13,9.0,1.66,5.0,41.7,15.0,0.0,1.0,2.0,2016,1,276,Wednesday,2016-01,2016,2016-01-13
742,2016-01-14,2.0,5.155,6.0,69.0,18.0,0.0,8.0,2.0,2016,1,276,Thursday,2016-01,2016,2016-01-14
743,2016-01-15,8.98,4.66,10.6,18.1,8.0,0.0,10.0,2.0,2016,1,276,Friday,2016-01,2016,2016-01-15
744,2016-01-16,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,2016,1,276,Saturday,2016-01,2016,2016-01-16
745,2016-01-17,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,2016,1,276,Sunday,2016-01,2016,2016-01-17
746,2016-01-18,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,2016,1,276,Monday,2016-01,2016,2016-01-18
747,2016-01-19,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,2016,1,276,Tuesday,2016-01,2016,2016-01-19
748,2016-01-20,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,2016,1,276,Wednesday,2016-01,2016,2016-01-20
749,2016-01-21,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,2016,1,276,Thursday,2016-01,2016,2016-01-21
750,2016-01-22,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,2016,1,276,Friday,2016-01,2016,2016-01-22
751,2016-01-23,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,2016,1,276,Saturday,2016-01,2016,2016-01-23
752,2016-01-24,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,2016,1,276,Sunday,2016-01,2016,2016-01-24
753,2016-01-25,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,2016,1,276,Monday,2016-01,2016,2016-01-25
754,2016-01-26,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,2016,1,276,Tuesday,2016-01,2016,2016-01-26
755,2016-01-27,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,2016,1,276,Wednesday,2016-01,2016,2016-01-27
756,2016-01-28,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,2016,1,276,Thursday,2016-01,2016,2016-01-28
757,2016-01-29,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,2016,1,276,Friday,2016-01,2016,2016-01-29
758,2016-01-30,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,2016,1,276,Saturday,2016-01,2016,2016-01-30
759,2016-01-31,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,2016,1,276,Sunday,2016-01,2016,2016-01-31
760,2016-02-01,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,2016,2,276,Monday,2016-02,2016,2016-02-01
761,2016-02-02,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,2016,2,276,Tuesday,2016-02,2016,2016-02-02
762,2016-02-03,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,2016,2,276,Wednesday,2016-02,2016,2016-02-03
763,2016-02-04,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,2016,2,276,Thursday,2016-02,2016,2016-02-04
764,2016-02-05,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,2016,2,276,Friday,2016-02,2016,2016-02-05
765,2016-02-06,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,2016,2,276,Saturday,2016-02,2016,2016-02-06
766,2016-02-07,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,2016,2,276,Sunday,2016-02,2016,2016-02-07
767,2016-02-08,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,2016,2,276,Monday,2016-02,2016,2016-02-08
768,2016-02-09,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,2016,2,276,Tuesday,2016-02,2016,2016-02-09
769,2016-02-10,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,2016,2,276,Wednesday,2016-02,2016,2016-02-10
770,2016-02-11,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,2016,2,276,Thursday,2016-02,2016,2016-02-11
771,2016-02-12,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,2016,2,276,Friday,2016-02,2016,2016-02-12
772,2016-02-13,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,2016,2,276,Saturday,2016-02,2016,2016-02-13
773,2016-02-14,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,2016,2,276,Sunday,2016-02,2016,2016-02-14
774,2016-02-15,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,2016,2,276,Monday,2016-02,2016,2016-02-15
775,2016-02-16,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,2016,2,276,Tuesday,2016-02,2016,2016-02-16
776,2016-02-17,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,2016,2,276,Wednesday,2016-02,2016,2016-02-17
777,2016-02-18,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,2016,2,276,Thursday,2016-02,2016,2016-02-18
778,2016-02-19,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,2016,2,276,Friday,2016-02,2016,2016-02-19
779,2016-02-20,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,2016,2,276,Saturday,2016-02,2016,2016-02-20
780,2016-02-21,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,2016,2,276,Sunday,2016-02,2016,2016-02-21
781,2016-02-22,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,2016,2,276,Monday,2016-02,2016,2016-02-22
782,2016-02-23,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,2016,2,276,Tuesday,2016-02,2016,2016-02-23
783,2016-02-24,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,2016,2,276,Wednesday,2016-02,2016,2016-02-24
784,2016-02-25,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,2016,2,276,Thursday,2016-02,2016,2016-02-25
785,2016-02-26,5.0,5.848,4.5,28.55,6.0,2.0,0.0,1.0,2016,2,276,Friday,2016-02,2016,2016-02-26
786,2016-02-27,8.0,7.0,6.6,25.8,3.0,0.0,5.0,2.0,2016,2,276,Saturday,2016-02,2016,2016-02-27
787,2016-02-28,8.0,4.033,10.1,66.5,6.0,0.0,26.0,5.0,2016,2,276,Sunday,2016-02,2016,2016-02-28
788,2016-02-29,7.0,7.66,4.0,46.2,13.0,0.0,3.0,1.0,2016,2,276,Monday,2016-02,2016,2016-02-29
789,2016-03-01,10.0,4.0,2.2,31.0,11.0,2.0,0.0,2.0,2016,3,276,Tuesday,2016-03,2016,2016-03-01
790,2016-03-02,3.33,10.396,5.3,21.3,15.0,2.0,1.0,0.0,2016,3,276,Wednesday,2016-03,2016,2016-03-02
791,2016-03-03,2.83,2.0,5.0,55.8,2.0,0.0,9.0,4.0,2016,3,276,Thursday,2016-03,2016,2016-03-03
792,2016-03-04,5.0,0.99,4.4,26.6,3.0,0.0,0.0,0.0,2016,3,276,Friday,2016-03,2016,2016-03-04
793,2016-03-05,5.0,4.891,8.0,38.0,9.0,0.0,10.0,5.0,2016,3,276,Saturday,2016-03,2016,2016-03-05
794,2016-03-06,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,2016,3,276,Sunday,2016-03,2016,2016-03-06
795,2016-03-07,5.33,7.34,4.0,43.5,3.0,1.0,6.0,1.0,2016,3,276,Monday,2016-03,2016,2016-03-07
796,2016-03-08,4.0,6.66,3.0,44.0,7.0,0.0,3.0,3.0,2016,3,276,Tuesday,2016-03,2016,2016-03-08
797,2016-03-09,4.34,5.67,7.0,21.8,7.0,1.0,6.0,4.0,2016,3,276,Wednesday,2016-03,2016,2016-03-09
798,2016-03-10,6.33,10.33,2.0,23.4,8.0,0.0,2.0,2.0,2016,3,276,Thursday,2016-03,2016,2016-03-10
799,2016-03-11,3.33,4.363,6.2,22.0,8.0,0.0,18.0,1.0,2016,3,276,Friday,2016-03,2016,2016-03-11
800,2016-03-12,3.0,6.373,1.4,41.8,4.0,0.0,23.0,1.0,2016,3,276,Saturday,2016-03,2016,2016-03-12
801,2016-03-13,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,2016,3,276,Sunday,2016-03,2016,2016-03-13
802,2016-03-14,4.33,3.32,10.0,35.9,12.0,0.0,23.0,1.0,2016,3,276,Monday,2016-03,2016,2016-03-14
803,2016-03-15,5.33,3.32,2.0,24.0,7.0,0.0,18.0,3.0,2016,3,276,Tuesday,2016-03,2016,2016-03-15
804,2016-03-16,5.33,13.34,5.7,37.4,16.0,0.0,4.0,4.0,2016,3,276,Wednesday,2016-03,2016,2016-03-16
805,2016-03-17,5.66,5.396,5.0,60.2,10.0,0.0,8.0,5.0,2016,3,276,Thursday,2016-03,2016,2016-03-17
806,2016-03-18,3.34,5.353,5.2,25.462,15.0,2.0,8.0,3.0,2016,3,276,Friday,2016-03,2016,2016-03-18
807,2016-03-19,10.66,8.33,2.8,19.5,6.0,1.0,5.0,5.0,2016,3,276,Saturday,2016-03,2016,2016-03-19
808,2016-03-20,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,2016,3,276,Sunday,2016-03,2016,2016-03-20
809,2016-03-21,5.0,8.056,6.0,45.7,11.0,0.0,36.0,7.0,2016,3,276,Monday,2016-03,2016,2016-03-21
810,2016-03-22,2.33,0.0,5.0,42.188,12.0,2.0,4.0,2.0,2016,3,276,Tuesday,2016-03,2016,2016-03-22
811,2016-03-23,4.0,3.0,6.0,24.25,22.0,1.0,0.0,3.0,2016,3,276,Wednesday,2016-03,2016,2016-03-23
812,2016-03-24,6.84,2.0,3.0,32.0,4.0,0.0,8.0,2.0,2016,3,276,Thursday,2016-03,2016,2016-03-24
813,2016-03-25,7.0,7.35,4.2,42.8,8.0,0.0,3.0,3.0,2016,3,276,Friday,2016-03,2016,2016-03-25
814,2016-03-26,2.5,0.66,7.5,33.25,4.0,0.0,0.0,5.0,2016,3,276,Saturday,2016-03,2016,2016-03-26
815,2016-03-27,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,2016,3,276,Sunday,2016-03,2016,2016-03-27
816,2016-03-28,3.34,2.34,1.7,24.6,20.0,0.0,4.0,4.5,2016,3,276,Monday,2016-03,2016,2016-03-28
817,2016-03-29,5.68,1.33,3.2,36.2,4.0,0.0,12.0,1.0,2016,3,276,Tuesday,2016-03,2016,2016-03-29
818,2016-03-30,7.16,2.68,7.4,22.2,3.0,0.0,12.0,5.0,2016,3,276,Wednesday,2016-03,2016,2016-03-30
819,2016-03-31,2.33,8.68,2.9,31.25,1.0,0.0,5.0,5.0,2016,3,276,Thursday,2016-03,2016,2016-03-31
820,2016-04-01,6.33,3.01,2.7,50.4,4.0,0.0,16.0,10.5,2016,4,276,Friday,2016-04,2016,2016-04-01
821,2016-04-02,3.67,2.0,7.0,32.3,4.0,0.0,19.0,7.4,2016,4,276,Saturday,2016-04,2016,2016-04-02
822,2016-04-03,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,2016,4,276,Sunday,2016-04,2016,2016-04-03
823,2016-04-04,7.0,5.231,5.0,21.6,3.0,1.0,11.0,2.0,2016,4,276,Monday,2016-04,2016,2016-04-04
824,2016-04-05,6.0,5.33,4.0,40.3,5.0,1.0,11.0,12.0,2016,4,276,Tuesday,2016-04,2016,2016-04-05
825,2016-04-06,6.66,5.363,2.0,15.25,7.0,0.0,6.0,3.0,2016,4,276,Wednesday,2016-04,2016,2016-04-06
826,2016-04-07,6.33,5.98,4.0,21.0,7.0,2.0,4.0,8.2,2016,4,276,Thursday,2016-04,2016,2016-04-07
827,2016-04-08,7.67,3.66,5.0,42.3,2.0,1.0,3.0,4.4,2016,4,276,Friday,2016-04,2016,2016-04-08
828,2016-04-09,9.0,9.01,3.1,38.8,7.0,0.0,14.0,3.0,2016,4,276,Saturday,2016-04,2016,2016-04-09
829,2016-04-10,5.0,6.67,5.15,21.4,4.0,1.0,11.0,8.0,2016,4,276,Sunday,2016-04,2016,2016-04-10
830,2016-04-11,0.33,4.99,3.0,26.0,11.0,2.0,17.0,6.0,2016,4,276,Monday,2016-04,2016,2016-04-11
831,2016-04-12,4.34,4.65,6.0,41.6,19.0,1.0,2.0,5.0,2016,4,276,Tuesday,2016-04,2016,2016-04-12
832,2016-04-13,6.33,3.066,3.0,34.0,22.33333333,0.0,2.0,3.0,2016,4,276,Wednesday,2016-04,2016,2016-04-13
833,2016-04-14,2.66,2.32,8.5,44.225,9.0,0.0,4.0,6.0,2016,4,276,Thursday,2016-04,2016,2016-04-14
834,2016-04-15,4.33,3.056,2.7,23.6,6.0,0.0,10.0,4.2,2016,4,276,Friday,2016-04,2016,2016-04-15
835,2016-04-16,5.34,6.66,5.3,33.0,11.0,0.0,8.0,8.5,2016,4,276,Saturday,2016-04,2016,2016-04-16
836,2016-04-17,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,2016,4,276,Sunday,2016-04,2016,2016-04-17
837,2016-04-18,3.66,2.0,5.0,22.1,15.0,3.0,7.0,7.0,2016,4,276,Monday,2016-04,2016,2016-04-18
838,2016-04-19,3.0,1.34,8.3,24.3,7.0,0.0,6.0,4.0,2016,4,276,Tuesday,2016-04,2016,2016-04-19
839,2016-04-20,2.66,3.33,2.4,17.1,11.0,5.0,15.0,3.0,2016,4,276,Wednesday,2016-04,2016,2016-04-20
840,2016-04-21,3.0,3.464,3.0,21.6,6.0,0.0,0.0,2.3,2016,4,276,Thursday,2016-04,2016,2016-04-21
841,2016-04-22,6.0,5.67,4.0,21.9,4.0,0.0,6.0,1.0,2016,4,276,Friday,2016-04,2016,2016-04-22
842,2016-04-23,13.66,3.69,8.0,33.2,8.0,0.0,0.0,4.5,2016,4,276,Saturday,2016-04,2016,2016-04-23
843,2016-04-24,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,2016,4,276,Sunday,2016-04,2016,2016-04-24
844,2016-04-25,6.67,1.66,7.25,21.7,20.0,1.0,3.0,2.5,2016,4,276,Monday,2016-04,2016,2016-04-25
845,2016-04-26,5.33,4.99,7.0,27.2,19.0,0.0,7.0,2.0,2016,4,276,Tuesday,2016-04,2016,2016-04-26
846,2016-04-27,5.66,7.495,7.0,47.4,27.0,0.0,1.0,2.0,2016,4,276,Wednesday,2016-04,2016,2016-04-27
847,2016-04-28,4.66,6.34,6.0,28.0,17.66666667,0.0,12.0,12.0,2016,4,276,Thursday,2016-04,2016,2016-04-28
848,2016-04-29,6.66,3.0,2.5,37.0,15.0,0.0,1.0,3.2,2016,4,276,Friday,2016-04,2016,2016-04-29
849,2016-04-30,9.66,10.32,7.0,47.812,11.0,0.0,1.0,4.5,2016,4,276,Saturday,2016-04,2016,2016-04-30
850,2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,276,Sunday,2016-05,2016,2016-05-01
851,2016-05-02,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,2016,5,276,Monday,2016-05,2016,2016-05-02
852,2016-05-03,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,2016,5,276,Tuesday,2016-05,2016,2016-05-03
853,2016-05-04,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,2016,5,276,Wednesday,2016-05,2016,2016-05-04
854,2016-05-05,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,2016,5,276,Thursday,2016-05,2016,2016-05-05
855,2016-05-06,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,2016,5,276,Friday,2016-05,2016,2016-05-06
856,2016-05-07,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,2016,5,276,Saturday,2016-05,2016,2016-05-07
857,2016-05-08,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,2016,5,276,Sunday,2016-05,2016,2016-05-08
858,2016-05-09,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,2016,5,276,Monday,2016-05,2016,2016-05-09
859,2016-05-10,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,2016,5,276,Tuesday,2016-05,2016,2016-05-10
860,2016-05-11,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,2016,5,276,Wednesday,2016-05,2016,2016-05-11
861,2016-05-12,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,2016,5,276,Thursday,2016-05,2016,2016-05-12
862,2016-05-13,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,2016,5,276,Friday,2016-05,2016,2016-05-13
863,2016-05-14,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,2016,5,276,Saturday,2016-05,2016,2016-05-14
864,2016-05-15,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,2016,5,276,Sunday,2016-05,2016,2016-05-15
865,2016-05-16,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,2016,5,276,Monday,2016-05,2016,2016-05-16
866,2016-05-17,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,2016,5,276,Tuesday,2016-05,2016,2016-05-17
867,2016-05-18,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,2016,5,276,Wednesday,2016-05,2016,2016-05-18
868,2016-05-19,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,2016,5,276,Thursday,2016-05,2016,2016-05-19
869,2016-05-20,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,2016,5,276,Friday,2016-05,2016,2016-05-20
870,2016-05-21,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,2016,5,276,Saturday,2016-05,2016,2016-05-21
871,2016-05-22,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,2016,5,276,Sunday,2016-05,2016,2016-05-22
872,2016-05-23,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,2016,5,276,Monday,2016-05,2016,2016-05-23
873,2016-05-24,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,2016,5,276,Tuesday,2016-05,2016,2016-05-24
874,2016-05-25,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,2016,5,276,Wednesday,2016-05,2016,2016-05-25
875,2016-05-26,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,2016,5,276,Thursday,2016-05,2016,2016-05-26
876,2016-05-27,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,2016,5,276,Friday,2016-05,2016,2016-05-27
877,2016-05-28,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,2016,5,276,Saturday,2016-05,2016,2016-05-28
878,2016-05-29,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,2016,5,276,Sunday,2016-05,2016,2016-05-29
879,2016-05-30,3.34,3.023,4.1,29.4,3.0,0.0,7.0,8.0,2016,5,276,Monday,2016-05,2016,2016-05-30
880,2016-05-31,6.0,3.33,3.5,21.0,3.0,0.0,13.0,2.0,2016,5,276,Tuesday,2016-05,2016,2016-05-31
881,2016-06-01,9.0,1.1,2.0,20.0,11.0,0.0,7.0,5.0,2016,6,276,Wednesday,2016-06,2016,2016-06-01
882,2016-06-02,2.33,6.0,1.05,21.25,18.0,3.0,4.0,1.0,2016,6,276,Thursday,2016-06,2016,2016-06-02
883,2016-06-03,7.33,3.0,4.0,18.0,8.0,0.0,1.0,7.0,2016,6,276,Friday,2016-06,2016,2016-06-03
884,2016-06-04,3.33,3.34,3.3,21.0,2.0,0.0,0.0,4.0,2016,6,276,Saturday,2016-06,2016,2016-06-04
885,2016-06-05,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,2016,6,276,Sunday,2016-06,2016,2016-06-05
886,2016-06-06,5.33,2.802,4.0,26.2,5.0,0.0,6.0,6.0,2016,6,276,Monday,2016-06,2016,2016-06-06
887,2016-06-07,6.0,3.363,4.1,28.5,13.0,0.0,10.0,3.0,2016,6,276,Tuesday,2016-06,2016,2016-06-07
888,2016-06-08,8.66,1.33,5.5,45.062,10.0,0.0,5.0,6.0,2016,6,276,Wednesday,2016-06,2016,2016-06-08
889,2016-06-09,8.67,4.33,2.0,20.6,7.0,0.0,1.0,4.2,2016,6,276,Thursday,2016-06,2016,2016-06-09
890,2016-06-10,8.33,4.0,4.0,26.0,11.0,2.0,0.0,5.0,2016,6,276,Friday,2016-06,2016,2016-06-10
891,2016-06-11,10.66,2.825,2.0,35.6,4.0,1.0,10.0,8.0,2016,6,276,Saturday,2016-06,2016,2016-06-11
892,2016-06-12,8.34,7.353,3.4,47.0,8.0,0.0,4.0,6.0,2016,6,276,Sunday,2016-06,2016,2016-06-12
893,2016-06-13,5.66,4.736,1.0,15.0,7.0,0.0,1.0,2.0,2016,6,276,Monday,2016-06,2016,2016-06-13
894,2016-06-14,2.33,6.0,6.1,17.4,17.0,1.0,2.0,3.0,2016,6,276,Tuesday,2016-06,2016,2016-06-14
895,2016-06-15,5.0,5.495,7.0,35.0,22.0,1.0,1.0,6.0,2016,6,276,Wednesday,2016-06,2016,2016-06-15
896,2016-06-16,4.0,0.33,1.0,20.5,4.0,0.0,22.0,3.0,2016,6,276,Thursday,2016-06,2016,2016-06-16
897,2016-06-17,3.34,3.67,3.65,20.0,8.0,0.0,4.0,4.0,2016,6,276,Friday,2016-06,2016,2016-06-17
898,2016-06-18,2.0,4.33,6.5,37.5,1.0,0.0,5.0,4.0,2016,6,276,Saturday,2016-06,2016,2016-06-18
899,2016-06-19,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,2016,6,276,Sunday,2016-06,2016,2016-06-19
900,2016-06-20,7.34,3.34,6.0,22.388,5.0,0.0,8.0,6.0,2016,6,276,Monday,2016-06,2016,2016-06-20
901,2016-06-21,7.33,4.66,9.0,23.0,15.0,0.0,7.0,5.6,2016,6,276,Tuesday,2016-06,2016,2016-06-21
902,2016-06-22,2.0,6.067,2.3,42.0,6.0,0.0,2.0,2.0,2016,6,276,Wednesday,2016-06,2016,2016-06-22
903,2016-06-23,3.0,0.33,2.3,19.0,5.0,0.0,1.0,3.0,2016,6,276,Thursday,2016-06,2016,2016-06-23
904,2016-06-24,6.0,2.34,3.05,19.0,15.0,0.0,1.0,2.0,2016,6,276,Friday,2016-06,2016,2016-06-24
905,2016-06-25,5.68,4.99,8.0,20.25,5.0,0.0,1.0,4.0,2016,6,276,Saturday,2016-06,2016,2016-06-25
906,2016-06-26,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,2016,6,276,Sunday,2016-06,2016,2016-06-26
907,2016-06-27,6.0,3.067,5.25,24.0,9.0,0.0,9.0,2.0,2016,6,276,Monday,2016-06,2016,2016-06-27
908,2016-06-28,1.33,1.429,2.25,24.0,20.0,5.0,2.0,7.0,2016,6,276,Tuesday,2016-06,2016,2016-06-28
909,2016-06-29,7.0,8.01,6.5,22.0,12.5,7.0,1.0,2.0,2016,6,276,Wednesday,2016-06,2016,2016-06-29
910,2016-06-30,4.0,3.803,3.2,9.0,6.0,0.0,0.0,2.0,2016,6,276,Thursday,2016-06,2016,2016-06-30
